score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.0443986,25877.6239330392,1968.9620793856277,5092,263.8586,+1458,+3330,+3976,+4133,+4756,-5249,-5624,+6761,+7133,-8309,
-0.056567796,33604.33100818072,2371.983852403383,6167,249.48572,+210,+1278,+2183,+3196,-3589,+6173,+6542,-6813,+7089,+7712,
-0.007072775,-22918.6774301684,-919.1129249328599,-2204,324.0408,+73,-868,-2138,+3604,-3765,-6209,-7439,+7824,-8063,-8211,
-0.0060872785,-14034.041543543448,-1234.5141182265204,-2386,230.54707,-72,-317,-573,-1122,-2302,-4687,+5285,+6113,+6225,-7447,
-0.004792471,-12426.480142506405,-432.936833970162,-1467,259.29172,-996,-1144,-1873,-3454,-5479,-5630,+5807,+6789,+6923,+7650,
-0.01894657,11740.71687463432,944.4289601602576,2582,296.58002,+210,+315,+590,-1628,+3529,-6012,-6273,+7354,-7475,+8236,
-0.039033934,42935.22208348788,1747.4950289803699,4691,266.36478,+1197,+2125,+2618,-3259,+4506,+5601,+6620,-6740,-6986,+7396,
-0.030002525,26129.868025750842,1309.28976877151,2990,259.64572,+319,-976,-1062,+2346,+2384,+6570,+7413,-7510,-7855,+8178,
-0.0050171195,-8751.166683764819,-710.556297656573,-1115,174.42613,+1,-856,-1174,-2255,-2459,-2496,-2925,+3061,+4698,+5568,
-0.02887372,35634.90820708965,1518.1503041082035,4000,312.83493,-361,-836,+2082,+2371,+2696,+4663,+6231,+6312,+7296,-8372,
-0.006024609,-17408.8968177766,-1004.8348030136146,-2000,288.9631,-572,-810,-2037,-2047,-2652,+3930,+5693,-6376,+7501,+8382,
-0.014534036,9234.3838291724,635.5517755205658,1998,260.1764,+724,+765,-1052,-1069,+2075,-2251,+6128,-6643,-8054,+8130,
0.001283916,3874.3906299108485,-163.48640267837632,-67,301.76358,-24,-1181,+2046,-3100,-5239,-6058,+7340,+7393,-7416,+7504,
-0.040452763,14297.848803278279,1234.440663089598,2000,181.56212,+876,-2444,+2513,-2915,+3190,+3193,-3484,+4201,+4758,-5475,
-0.012845129,3707.334809556851,510.61625812163,2000,236.51538,+406,-1625,+2462,+3980,-5236,+5586,+5680,-6487,+6722,-7863,
-0.04034185,27296.480785801905,1737.2553572463278,4424,256.21884,+1142,-1605,+1830,+2244,-3080,-5242,+5455,+5595,+6243,+8357,
-0.030877482,13448.94757866266,1176.3098609808605,2178,226.66425,+444,-1469,+1668,+3276,-3686,+4200,+4862,-6311,+6992,-8070,
-0.0072906287,13890.330028360739,452.62199361645116,986,369.3804,+2778,+3212,+3963,+3993,-4731,+6951,-7096,-7251,-7495,-7966,
-0.010178797,-22546.358275429433,-1298.7792846808009,-3363,221.50317,-200,+2393,+2593,-4432,+4954,-5636,-5677,-5949,-6035,-6200,
0.0009500068,2291.391959192804,-174.28994797660602,-1368,241.1974,-2286,+2592,-2925,+4069,+5234,-5601,-6170,+6196,-7371,-8075,
-0.005846683,-14300.286385989424,-499.6059646535691,-1502,244.58801,+411,-1509,+1902,+2326,-3071,-4922,-6037,-6078,-6933,+7467,
-0.010789458,16380.54654764079,464.4765235461561,2308,256.13406,+1461,-3199,-3548,+3636,+3903,+4269,+5311,+5577,-5763,-6726,
-0.03471617,25270.144358531554,1798.0814664313766,4000,308.16318,-1290,+1325,+1807,+3183,+3574,+3716,-3997,+4400,-6798,+7263,
-0.0036174108,-3608.5872673996223,163.82499489200876,416,269.45456,+714,-1361,-1704,+1770,+3874,-4046,-5979,+6542,+7352,-8161,
-0.05320905,57615.96214221231,2904.605383748697,7394,324.79163,-1170,+2311,+4168,+4707,+4954,+5451,+5779,+6050,+7281,-7537,
-0.00087946624,11024.621878713062,38.505990480194825,570,260.50275,-609,+1965,+2034,-2292,+3103,-3597,+5131,+6728,-7107,-7211,
1.844727E-06,5.064397281255461,-235.97005933443126,-141,274.5337,-183,+1777,-3891,+6391,-7204,-7577,-7714,+8032,+8139,-8192,
-0.03332872,19646.884223193905,1568.5164523816563,4923,280.01007,-29,+1715,-2274,+2446,+2828,+3556,+7199,-7382,+7470,+8161,
-0.036347028,36249.5717219399,1561.4439541567178,3333,255.59991,-1260,+1411,+3411,+3944,-4191,+4832,+5052,+5060,-5840,-7914,
-0.0067765494,-11644.36193239841,-589.8368600324678,-1726,171.8332,-141,-330,-2691,+3438,+4465,+4733,-5503,-5554,+5675,-5715,
-0.0379125,32682.848666142963,2141.132937748304,5356,336.01947,+597,+2261,+2999,+3899,-4951,+5595,-5854,+7982,-8090,+8127,
-0.043811254,32102.917151614594,2040.0092419219486,4743,277.0446,+1736,+2147,+2630,+2882,+3944,-6366,+6600,+6979,-7485,-8159,
-0.0074055213,-23709.192738342615,-312.8331453589936,-1215,320.1556,+2300,-3002,+3731,-4086,-4779,-6253,-6435,-6713,+7208,+8019,
-0.021521378,15652.467035173291,804.6213164237968,2280,222.44604,-99,-245,+665,+1525,+1529,+4538,-5141,+5377,-5548,+7831,
-0.03705985,27876.579960868054,1514.5944216163632,4358,243.16211,+946,-1092,+2967,-2994,+3480,+5272,+5511,+5652,-7009,+7949,
-0.041570943,29087.95110181054,1677.6978296906384,4000,240.11931,+173,-518,+1768,+1838,+2321,+2791,+3083,-3204,+6618,-6824,
-0.004067412,-10447.220826202638,-285.42460008579656,-214,256.85178,-108,-1222,-1547,-4840,+6628,+6786,+6879,+6965,-8089,-8430,
-0.032563068,22871.992955031146,1332.5984326558353,4208,243.48778,+1492,+1968,-3139,+3726,-5072,+5084,-5161,+5266,+6177,+7844,
-0.003541026,-9252.237694815834,-318.64602413125124,-778,261.2869,+738,+1213,-1440,-2175,-2466,-2486,-5051,+7170,-7863,+8197,
-0.0595261,37014.20232138449,2898.0523575140915,8000,289.66898,-950,+1161,+1857,+2701,+3964,+5032,+6779,+7075,+7123,+8362,
-0.013231001,102.03110566823821,350.56243277611406,942,157.64343,+128,+1111,-1115,-1437,-1503,+1548,-4050,-4773,+5052,+6557,
0.00035960105,662.9830901963351,-189.87030671585745,152,184.36627,-878,-2118,-3095,+3343,+3494,-4321,+5112,+5945,-6226,+7064,
-0.006130522,-2661.7554963700263,239.20735052229082,541,232.15619,-1107,-1143,-3620,+5139,-6106,+6868,+6877,+6954,+7484,-8070,
-0.0003299117,-942.6674447404706,4.029260029063883,599,285.73325,-277,-1374,+2188,-3722,+4104,+5087,+5827,+6397,-7671,-7735,
-0.014538364,-25559.86358410853,-1398.971920080211,-3418,175.80977,+1132,-1351,-1539,-2121,+4056,-5019,+5900,-6024,-7196,-8104,
-0.047466703,30249.21420578044,1602.5709429805058,3424,200.87755,-896,+969,+1610,+1845,-1869,-2997,-3443,+5003,+5277,+6341,
-0.0026940026,-6669.334937471748,-761.2415238266357,-1803,247.5623,-157,-435,+1389,-3487,-3903,-4403,+4877,+5927,+6446,-7675,
-0.05002799,28217.868868314024,2165.0760382370227,6000,257.49173,-1933,+2819,+2969,+3215,-3428,+3986,+4570,+5737,+6990,+7209,
-0.003254677,-11853.677505442269,-270.4287538459603,-973,364.20444,+726,-873,-4115,-5497,-6158,-7179,+7262,+7554,-7698,+8041,
-0.024499234,30853.695772650528,999.5562908561259,2921,242.74927,-824,+2375,+3860,+3897,-4691,-5406,+5804,+6126,-6653,+7669,
-0.056169897,34788.832203599064,2514.5110708672278,6429,266.35025,+751,+2305,-2342,+2412,+4636,+5418,+5779,+6761,-7308,+7462,
-0.02572921,24498.680584434427,1267.9050467721843,2184,293.19968,+602,+994,-1173,+1573,-3094,+4224,-4299,+5286,+8110,-8203,
-0.0021510785,-6540.010688521881,-249.10202894316535,0,304.03403,-410,+662,-841,+1187,+2327,-2665,-5131,+6130,-7544,+7599,
-0.0026455803,3307.85306730898,136.52065916526806,-931,307.02988,+122,+238,-1043,-1281,-2917,-3746,+4591,+5769,-7965,-7975,
-0.005420656,-17976.33483342771,-875.9973197851335,-2391,331.62656,-121,-1770,-3156,-4807,+4937,-4957,-6449,-7134,+7686,+8309,
-0.003708795,-10113.26352802464,-319.33464878854915,0,272.68326,+803,-2352,-3973,+4093,+5368,-5918,-6496,-6860,+6999,+8184,
-0.0076345387,-29027.509304534873,-1873.4417086765636,-4450,380.213,-870,-1157,-2042,-2331,-3198,+3518,-4684,-7992,-8084,+8146,
-0.0026751324,9510.588338791864,106.44836974718928,493,236.7538,-934,-2367,-3018,+3412,+3627,-3889,-4159,+4457,+6257,+8373,
-0.0065343054,7362.330305636736,320.81330717756185,720,292.11652,+1478,+2480,-3414,+3450,-4809,+7114,-7161,-7475,+7504,-7660,
-0.02520467,-58011.718254229505,-3464.772597514132,-9067,230.16258,-162,-254,-1697,-1760,-1998,-3796,-3998,-6341,-7378,-7486,
-0.0019558985,5758.529587733972,94.6798691240718,54,288.01462,+741,-865,-2213,-2933,-3939,+5559,+5644,+6191,-7769,-8072,
-0.004493883,9668.855231852236,279.32058157822763,565,369.8149,+669,+1479,-3233,-3652,-4667,-4771,+4783,+6851,+8181,-8252,
-0.044919007,31217.462479320162,2045.6545727599932,6000,270.9601,+457,+3027,+3205,-3316,+3425,+4294,-5513,+6374,+7610,+7658,
-0.055300124,32312.06244111023,1978.019237384892,6000,212.81764,+871,+1286,-2128,+3814,+3904,+4180,+4577,+5290,+6094,-6205,
-0.0009614346,-1016.0917684644602,44.793012146839565,166,277.2003,+1739,+2687,-4082,-4354,+5379,-6180,-6296,-6901,+7562,+7664,
-0.005397416,-13487.995648425855,-1019.5854054854806,-1577,249.89728,-2013,-2327,-2763,+2817,-4763,+5136,+5484,+5652,-7075,-7928,
-0.012459298,5529.071724509169,599.3393493029147,1458,286.20844,+112,-1560,+2532,+2929,+3085,-4348,-7000,-7090,-7614,+7786,
-0.003775581,-13979.079629927975,-603.1101324894038,-1192,370.24976,+586,+709,+3771,-3910,-4365,-5454,-6547,-7285,-7818,+7907,
-0.017746473,-34533.73928103437,-2390.832933981178,-5320,194.59496,-114,-339,-722,-1229,-1762,-2276,-3878,-4299,+6602,+6857,
-0.05130409,33370.91163388077,2054.3872558559933,4951,238.25032,+153,+1822,+3367,-3968,+4542,+4636,-5541,-6830,+6958,+7093,
-0.006039019,-12620.485294670758,-664.4191133665614,-1451,208.98236,-108,-660,+1741,-2231,+3213,+3218,-3820,-6084,-6634,+8245,
-0.009640465,-15040.584155794862,-897.5613805382458,-1433,156.01514,-526,-1363,+2192,+2207,-4056,+4918,+5308,-6271,-6384,-6901,
-0.023124741,16180.775029550525,1222.143919144065,2895,314.44788,+861,+1407,+2365,+3124,-5050,-5330,+5928,-7670,-7804,+8166,
-0.0022676138,-6396.030717060238,-124.69403514418275,-1165,282.05997,-568,+899,+1086,+2087,+5117,-5464,-5558,-6892,-7416,-8153,
-0.0058768135,8006.501834044114,347.63590622314103,875,351.95398,+56,-221,-486,-2466,+5013,+6492,-6686,+7004,+7225,-7965,
-0.0011023922,-371.2072267094023,50.87673253041811,-58,274.59097,+851,+1161,-2173,-2411,-2913,+5720,-5970,-6133,-7595,+8066,
-0.0004179701,-835.1058808693936,19.53889143847704,220,278.13644,+808,+1168,-2372,-3156,-3220,+4682,+5613,+5816,-6353,-7682,
-0.011987987,-27415.2362419601,-1490.418351139999,-3542,228.68925,-2615,+3224,-4553,-5068,-5202,+5705,-5800,-5815,+6862,-7815,
-0.026660524,17251.709490208817,1214.6203680355534,2063,271.066,+557,-805,+926,+1478,+2944,-5786,-5833,+6422,-7318,+7355,
-0.008217888,-23868.246117387636,-507.934232635728,-1216,290.4426,+2349,+3033,-3781,-3800,-4481,-4548,+4707,-5045,+7246,-7489,
-0.00044349002,-63.004437694862176,11.635593660890228,881,156.10179,-871,-2390,-2542,+2677,+2997,-3747,+4206,+5766,-6372,+6755,
-0.03558086,18186.39187998836,1099.2315911838975,3014,183.81288,+14,+1415,+3490,-3501,-3770,+4876,-5547,-6695,+6877,+8229,
-0.015726656,-34843.46887939465,-1903.0497720216883,-4952,221.55676,+251,-364,-1738,-2015,-2294,-2784,-3337,-5171,-6618,+8053,
-0.0041689263,-5733.175326340613,-772.0426828620729,-1204,137.52162,-75,-600,-605,-654,-773,-1554,+1583,+3451,+6565,+6654,
-0.0005536124,-1625.0336016873516,-167.5784779703157,186,293.5327,-873,+1204,+1554,-1618,+2838,-2990,+3787,-4688,+6601,-7632,
-0.0020825937,-5474.155076211689,-462.50062836055366,-1281,262.85278,+368,-595,-663,+804,-1489,-3717,-3955,+4091,+6527,-8108,
-0.00030166388,-875.3180607568094,-159.07062341580507,-219,290.16336,-640,-1736,+1796,+1921,+2097,-2631,-3418,-4130,+8152,-8190,
-0.06517409,33414.60974333383,2589.792682515831,6606,236.42491,+312,+933,+1937,+2087,+2543,-4271,+4298,+6096,+6665,-7740,
-0.005644557,5792.929473907824,290.59897573162675,844,306.3144,+981,+1163,+2935,+5062,-7083,-7595,-7684,-7706,-7719,-7795,
-0.013162254,-33206.201786131525,-1198.2698884482195,-3345,252.28355,-205,+957,-2515,-3235,-3503,+4864,-5616,-5901,-6062,+7214,
-0.010675199,11152.139863194541,487.24970218033155,1157,271.5681,-55,+977,-1989,+2185,+2786,-3838,+4971,+6431,-7720,-8052,
-0.047749054,34869.966153171445,1593.7452461206808,4000,198.58998,-754,+1868,+2434,+3127,-3471,+4735,+4771,+4883,+5363,-6697,
-0.003108847,-8065.217603119148,-664.6106979670991,-1343,259.42795,-444,-478,-727,+980,-1356,-1756,-2737,+2848,+4294,-7296,
-0.008465893,5522.027481089991,438.93682888383074,2164,308.48386,-185,-2112,+4505,+4673,+5445,+5518,-5657,-7475,+7628,+8311,
-0.0033695505,-8269.044923554586,-474.3752360942221,-1475,245.40498,+150,+846,-1010,-1363,-3467,-4194,+4659,+5535,-5579,-5591,
-0.011202814,-25514.94134193564,-1357.910408860855,-3378,227.75475,-107,-3128,-3425,-4107,-4474,-4525,-5169,+7057,+7073,-8056,
-0.008869354,13209.33836847347,422.03335127872015,686,283.11182,+2058,-2082,+4645,+5174,-5645,+5954,-6116,+6196,-7651,-7658,
-0.007075843,9545.80201585925,306.14387327763234,264,257.4249,-98,+1373,-2657,-3597,+3612,-4258,+5689,-6117,+7147,+7871,
0.00106266,2884.8983178243698,-104.77456201190917,-533,271.47897,-418,+1044,+1545,-1549,-3990,+4396,+4601,-4757,-7814,-8067,
-0.035148956,28355.81191821576,1410.4143833773055,4000,238.74677,-565,+1787,-1982,+3496,+3846,+4884,+6024,-6527,+6810,+7856,
-0.0042531816,-9862.284746893692,-897.2201093141216,-2627,231.88017,-411,-496,+1367,-1572,-2426,-3102,-5441,+5707,+6624,-7983,
-0.019040853,-34913.054054989974,-1270.3738040815706,-3174,183.35866,+1716,-2313,-3326,-3797,-4418,+5091,-5917,-6268,-6323,+6504,
-0.003016544,-8897.588479246622,-19.984254375021095,565,294.9597,-115,+3096,-3703,+4610,-4650,-5069,+6607,-7148,+7239,+7744,
-0.039023425,25195.60033237237,1587.016988122154,4028,241.96881,+551,+619,-1443,+2107,+2421,-4189,+4838,+5964,-6083,-7751,
-0.020784741,16937.25750718568,839.0973934803475,2581,240.19885,-932,-1053,-1556,+1971,+4151,+4494,+5202,+5561,+6379,-7487,
-0.008340747,13769.079356326258,378.46294358407073,594,269.9738,-24,-1056,+1555,+2984,-4235,+4886,+5959,-6015,+6138,-7271,
-0.030446868,29784.682507268913,1226.8314476586727,3010,239.74274,+380,+2775,+2860,-2999,-3119,+3800,+5573,-6097,+7396,-7444,
-0.012879707,5222.780489076949,710.9975213093771,934,328.447,+228,+1726,+2042,-4081,+4160,-4879,+7524,-7842,-8182,-8187,
-0.001292802,1392.6415253692956,59.59826291132289,0,274.2867,+4,+595,-2534,+3098,-3247,-4100,+4136,-5592,-7136,+7991,
-0.056568287,41551.399904533304,3013.487196520111,6942,316.95642,+480,+674,-807,+1051,+1391,-1765,+7286,+7994,+8323,+8389,
-0.0034307423,-10042.999696593079,-285.64102889613605,-1143,292.73547,+1080,+1494,+1925,-3232,-4288,-4378,-6243,-6390,-7215,+8427,
-0.0056031784,7563.249262333244,196.07390174340935,189,208.20375,-1966,+2844,+4829,-5565,+5703,-5854,+6279,-6541,-7042,+8306,
-0.0019426092,-4210.199172173755,-675.9917498627992,-2789,216.72908,-258,+894,-1772,+2519,+3110,-3204,-4346,-4523,-4992,-7112,
-0.0249052,8369.57927186865,937.1102710857972,2612,223.8741,-1368,+1600,+1754,+2211,-5761,-6680,+6797,+6813,-7857,+8000,
-0.008929302,-25729.138039305384,-1824.186149200262,-4870,288.1428,-745,-1256,-1874,+2293,-2470,-3560,-4651,+7359,-7518,-8300,
-0.015804267,-2938.7903285799457,722.2573049444215,825,271.90726,+103,-2828,-3283,-3674,-5315,+5984,-6015,+6993,+7411,+7418,
-0.010106205,10599.168188770822,427.19897592769,-366,251.50423,+1474,+2516,-3227,-3642,-4526,-4639,+4871,-5496,-7620,+8292,
-0.015620685,10789.667116147382,954.1670066894468,3003,363.43564,-644,+4477,-5851,-6551,+6643,-6977,+6987,+7326,+7948,+8033,
-0.011430011,-31363.848800980275,-1507.3113398170312,-3111,274.3991,+1911,-2228,+2520,-3513,-4026,-4051,-4184,-6648,-6976,+7206,
-0.007747971,-20512.02071685025,-897.7368078741965,-1368,264.74054,-2681,-2777,+2833,-3428,+3685,-4166,-4630,-4797,+6710,+8217,
0.0006365382,4242.826949106348,-24.59672118319896,0,229.909,+5,-331,+866,-2688,+2879,+3233,-3403,+4743,-5466,-7262,
-0.0047013205,-9417.46654273529,-610.8148644131455,-2257,200.31535,-1289,+1358,-1534,-2005,+2683,-3584,-4303,-6062,-6471,+6766,
-0.029060176,26699.896458551088,1260.9059830879366,3460,258.15924,-615,+2935,+3438,+3774,+3812,-3866,+4296,-5871,+7448,-7613,
-0.008292959,-20419.06920680174,-874.6928295778878,-1796,246.22176,+1045,-1051,-1148,+2192,-3694,-4263,-6075,+6317,-6393,+7264,
-0.0038185855,8367.961832118224,184.82066688701494,845,287.97263,-1390,+3094,+3743,+4026,-4447,+6013,-7153,-7199,+7207,-8299,
-0.01080018,12091.582288669804,477.23095848238495,2356,262.9062,+101,-827,+1155,-2071,+2787,+5282,+5443,-7169,-7687,+8249,
-0.021557795,-41828.42427250024,-2160.704116920648,-4620,194.02925,-141,-372,-445,-483,-1652,+2209,-5043,+5528,-6248,-7801,
-0.005437047,-17218.530179654208,-950.2758392786542,-1929,316.68896,-1596,-2536,+2587,+4351,-4717,-6422,-6746,+7106,-7235,+7628,
-0.026582401,11895.337931586539,1426.8560572501244,4000,319.36636,-792,+2903,+2984,-3458,-4002,+4163,+5025,+7141,+7417,+7761,
-0.015764011,-37189.716825568416,-2093.2529899395017,-5266,235.91533,-950,-3803,+3880,+3953,-4140,-4377,-4477,-5162,-5503,-6762,
-0.032369502,39191.346032847294,1568.8783395344485,4446,288.37424,-1249,-1876,+2517,-2612,+4075,+5999,+6089,+7419,+7918,+8370,
-0.009050284,-21675.200309968262,-695.2405665129558,-2300,239.49748,-2786,-2967,-3796,-3895,-5975,-6195,+6202,+6772,-7103,+7992,
-0.01678817,10092.992070233036,628.9495290648333,2000,222.90285,-1259,+1501,-1667,-2758,+2866,+4250,+4263,+4438,+6482,-7020,
-0.08307429,57553.4184283394,3013.585215095931,8000,215.83409,+467,+1652,+1739,+2126,-3249,+3685,+6040,+6155,+6227,+7653,
-0.038802136,46575.54641064847,2215.472778530471,5216,339.71442,+3138,-3524,-4173,+5605,+5804,+6186,+6599,+6716,-7934,+8421,
-0.013222606,-26493.318704879614,-1988.4878698963746,-4000,200.36382,-578,-616,-783,-1112,+2409,-3169,+5249,-5759,-6597,+6835,
-0.0017686234,-4771.839914837545,-325.8823098868784,-946,269.80533,-154,-615,+1764,-2155,-2838,+3656,-3750,+5611,+7415,-8087,
-0.000103010054,-273.4131716368975,-418.5982156041477,-804,265.42377,-1109,+1672,-2002,-2516,-4324,+5929,+6636,-7067,+7701,-8319,
-0.0048560086,-10767.115169563454,-474.5059430637032,-1757,221.72768,-466,+629,-817,-831,+2670,-2879,-3477,+4090,-4478,+7994,
-0.0026841795,-5870.331398476666,-214.34798517882695,-1297,218.70116,+299,+423,+816,-1277,-1510,-2872,-4277,-4841,-6349,-7619,
-0.0056793634,-15631.379231813657,-699.2860528460086,59,275.23117,-198,-3668,-3840,+4895,+5188,-5875,-6265,+6562,+7333,+7343,
-0.0075683305,10407.116390793355,291.1978014001737,744,228.92395,-168,-179,-1133,-2057,+4914,-4961,+5207,+6583,+6616,+7544,
-0.0016766302,-3814.3759165648075,-589.2883616181771,-1506,227.50252,+162,-1058,+1239,-1298,-1354,+1528,-2932,+5719,-5820,-7919,
-0.0046925195,1966.4344787045861,170.78048934853325,198,216.53862,-248,+700,+812,-1880,+5051,-5506,-5597,+6162,-6353,+7019,
-0.13570777,53945.01584291711,3355.429409075584,8000,147.1115,+619,+661,+816,+1522,+3027,+3764,-4046,+4802,+4986,+6661,
-0.05004823,22412.004120806527,1763.8883677527372,4000,209.6938,+130,-843,+1035,+2432,-2543,+4097,+4130,+4739,+5214,-5927,
-0.03387026,23639.27276325835,1570.7777970647828,4179,275.93033,-1245,+1381,+2815,+4711,+4735,+5175,-5412,-5980,+7180,+7844,
-0.009024849,11728.613351266184,298.4558010576961,1078,196.76292,-5,+156,-398,+987,-1599,-2314,-3218,+4842,+4906,+6709,
-0.024767356,13412.860731308292,1245.8466334263014,2603,299.2872,+680,+1259,+1774,+2065,-3614,-4574,-4875,+6186,-8015,+8101,
-0.014385802,-25583.976816312734,-1140.947026938671,-3094,177.84186,-138,-312,+1605,-3114,+3165,+5020,-5508,-6141,-6240,-6287,
-0.029644744,26263.6109516627,961.3486603470503,2903,192.94627,-48,-270,-1922,-1996,+2501,+3614,+3727,+3889,+5391,+8004,
-0.004369715,-9175.529856052211,-713.9744448620637,-1820,209.98006,-1040,-1406,+3563,-3731,-4151,+4272,-4376,+4733,-5513,+5993,
-0.009258385,13804.465382622715,672.3431785491173,1060,432.07483,-565,-6141,-6253,+6985,+7006,-7753,-8253,+8263,+8279,+8429,
-0.030947493,22698.485826440323,1702.0312758938073,3049,327.2241,+422,+2576,-3341,-4509,-5334,+5719,+6320,-7770,+7919,+8303,
-0.011809346,7586.829535805013,501.92836157492,1835,252.88269,-1131,-1868,+2453,-4015,-4401,+5390,+5610,+5888,+8000,-8052,
-0.011061643,-21963.63919070758,-1437.854723263849,-3074,198.55675,-773,-821,+1454,-1700,-1708,+3373,+4047,-5197,-5565,-7438,
-0.005254197,-16206.305992320085,-1229.7054839564328,-2269,308.44498,+2227,-2506,-3848,-3905,-4286,-4865,+6449,+6508,-7476,-7539,
-0.022645077,23426.48685101616,1176.2287548222155,3532,309.04462,+222,-3156,-3609,-3859,+4532,+4817,+5138,+5895,-7265,+8188,
-0.007287019,-20782.685917372073,-1099.2548623591244,-2864,285.20148,+647,+2541,-4009,-4262,-5012,+6331,-6802,-7480,-7748,-8084,
-0.023423944,9401.712094380959,681.3151708250449,378,173.05782,+1485,+1644,-2275,+2355,-4400,-4441,-5299,+5495,-5825,+6728,
-0.0028708947,-7591.018084101949,-486.9524659937809,-737,264.41296,-1067,+1070,-1232,+2041,+2091,-2880,-3316,+6456,-7536,-7587,
-0.0008627743,-2631.9120161449964,-180.78374976238854,-1045,305.05222,-1578,+1704,+3828,-4997,-5537,-7275,-7709,+8219,+8226,-8400,
-0.013002352,-25180.278485465176,-1222.3148620550187,-2970,193.65942,-69,-416,+538,+881,-1143,+2438,-4152,-4201,-5819,-7014,
-0.019235292,-3028.0761317180463,535.070948184878,1236,165.50677,+91,+1470,-1545,-2123,+2693,+2921,-5110,-5570,+6996,-7117,
-0.014245769,11345.774066428763,532.1991695948043,930,222.27544,+650,-1131,+2492,-2504,+4769,-5082,-5560,+5707,-6413,+7454,
-0.027862428,4383.35052193522,907.2928882869561,1675,193.74556,+653,+947,+1767,+2002,-2254,-3385,+4245,-4383,-5508,-5530,
-0.025062252,8852.873832603958,800.597653131871,2473,190.06293,-1159,+1704,+2341,-2654,-3108,+3146,-3246,+6316,+6812,+7185,
-0.0033302638,-9765.000444782287,-606.9255383180614,-1066,293.22,-33,-1306,-2519,+3501,-4789,-6930,+7073,-7840,+7867,+8405,
