score,deltaLkRoad,deltaDjRoad,deltaTotalJobsCreated,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-0.0014703372,-3676.8491142680273,-508.36600333407165,-1421,250.06844,-746,-853,-1947,-2786,+4026,-4554,+6339,+6860,-7986,-8247,
-0.081068635,40819.35483802956,2738.90368522778,6000,201.01436,+37,-206,+232,+544,-829,+1043,+1610,+3567,+6256,+7512,
-0.038856853,22824.11426981045,1700.9139500787119,4000,260.44614,+734,-1563,+2138,-2178,+2447,+3005,+3050,-4644,+7680,+7878,
0.0013619036,3695.752446105413,-86.68590930903366,706,271.36667,-1279,+2065,+4443,+4783,+5354,-5748,-6029,+7971,-8384,-8409,
-0.0001221705,-371.8159775148715,-36.35297893758224,837,304.34186,+183,-714,-1829,+4566,-5267,-6262,+6361,+7333,-7479,+7971,
-0.07028109,37464.23243265155,2037.671898265281,4642,172.50392,+235,+281,-2463,+2705,-3289,+3344,+3820,-4731,+4876,+6488,
-0.009489446,-26868.387386835206,-1754.7131763537689,-5443,283.13968,-608,-1413,-1472,-1636,-3435,+3858,+4199,-6109,-7412,-7563,
-0.04139646,31851.155556119884,1780.5024375977343,5025,255.90723,-501,-2263,+3234,+3312,+4029,+5222,+5434,+5746,-7340,+7698,
-0.014542276,-35712.74530564376,-1798.7082583746069,-4759,245.57878,+871,-1463,-1515,+2411,-3095,-3679,-4210,-4952,-6682,-8103,
0.00049919856,1278.0780504064162,-189.74194995355808,144,256.02597,-671,+1494,-1862,-2686,+2829,-2891,-5268,+5440,+6408,-7206,
-0.0068346667,-14995.091565645911,-900.7388925514413,-1638,219.39757,-847,-1019,-1737,+2468,-3049,+3135,-3254,+3633,-6008,+8169,
-0.004758372,-14783.41093741233,-684.0807788579208,-944,310.68213,-293,-2561,-3013,+4915,+5466,-6033,+6504,-7341,+7581,-8333,
-0.0035032255,-11059.290643945256,-808.298414197709,-1418,315.6888,+421,-548,-730,+6392,+7023,-7073,-7194,-7895,-8412,+8425,
-0.011500014,7479.977134220583,570.3233502427037,2690,295.07065,-933,-1696,+2394,-2610,+3494,+5522,-6899,+7214,+8161,+8430,
-0.00039506503,-817.4936219281441,-58.39195219730196,154,206.92635,+23,-1210,-1527,-1767,-3426,+4476,-4973,+5089,+5861,+7084,
-0.010250829,16119.1429819309,592.1829798406636,818,343.71628,+264,+1007,-2627,-3145,-5672,+5977,+6029,-7282,-7308,+7501,
-0.006736354,-1210.154504408849,285.568918316489,0,252.22565,+1092,+1515,-2087,+2430,-2705,-3424,-3982,+4112,-5473,+7410,
-0.0012642586,2207.628723477491,66.43259816829513,386,312.64285,-811,+1432,+2540,-3948,-4986,+5183,+5644,-5927,+7400,-7854,
-0.010548937,14040.986446845147,404.5659836143869,1265,228.18329,-1867,-2128,-2222,+2452,+2997,+3896,-4621,+5499,+7899,-8229,
-0.02239692,16647.80115381457,1153.6504131670313,2524,306.4708,+1539,-2235,-3381,+4272,-4652,-6219,+6369,+7155,+7427,+7929,
-0.010199486,-23808.88251231914,-1203.309709354938,-2818,233.43217,-387,+1354,-1664,+1857,-2109,-3458,+5167,-5876,-6160,-7751,
-0.010391821,9504.294710058777,586.4944181004238,490,335.79593,+491,+1042,+1299,+2043,-2788,-5365,-7244,-7633,-8067,-8300,
-0.041417368,22169.227666683793,1751.9956294611766,4000,251.6829,+699,-1980,+2112,+3022,+3962,+4605,-5595,-6435,+6654,+8412,
-0.007976759,-20871.130187600156,-1639.0703761998543,-3665,261.64926,-564,-1179,-2231,-2609,-2946,+3391,-4593,-5673,+6876,+7202,
-0.0010033961,-1935.370073045832,-612.1439443341246,-1348,192.88197,+13,+182,-266,-1049,-4405,-4640,+5112,-5720,+6887,-7181,
-0.018102765,19875.467161663517,813.4413009087585,2102,267.35266,+1407,-2084,+3479,-4107,+5769,-5801,+6138,+6506,-7722,+7885,
-0.05278003,16585.13240796545,1572.1094568976082,2897,177.22148,+280,+573,+865,-1554,-3354,-3639,-3807,+5459,+5981,+7069,
-0.060910325,27249.528362446665,1728.3057573547412,4555,168.82349,+1099,+1978,-2099,+2860,+3695,+4043,-5014,+5737,-6012,+7365,
-0.001810106,-5309.69871301291,-46.27330944862725,832,293.33633,+954,-3495,-4023,+5306,-5504,+6471,-6534,+6916,+7984,-8337,
-0.0784385,38525.95584140205,2346.0495160054293,6424,177.95537,+1631,+1980,+2850,+3520,-3718,+4527,+4811,+5149,-5242,+6902,
-0.0014508015,-4361.887060708457,-383.43458145723906,-337,300.65363,+2007,-3080,+3503,+3603,+3842,-4248,-5407,-5745,-7619,-7662,
-0.0021643492,-6028.203350688554,-292.0316149864643,-634,278.52267,-66,+2445,+3454,-3700,+3806,-4553,-5601,+5821,-7761,-8195,
-0.010776699,-34414.25438806535,-1819.8872640085394,-4694,319.33948,-152,+216,-488,-2483,-3794,-3905,-5576,+5817,-7773,-8432,
-0.05136989,31120.563608923447,2318.094335280657,6330,268.48846,+588,-1127,+1770,+2062,+2869,+3159,-3861,+4903,+5724,+8212,
-0.008349191,-24727.502444399564,-933.836380666743,-1336,296.1664,-141,-2082,+3495,-4594,-5174,+7600,+7689,+7998,-8090,-8150,
-0.0032528734,-8673.763019787548,-339.52200205902915,154,266.64926,-453,-1019,-1445,-1480,+3116,+7401,+7575,+7612,+7644,-7831,
-0.007084317,-24072.043550741262,-1654.7053381965582,-3803,339.79343,-382,+693,-4718,+5034,-5747,-6043,-6700,-7912,-8027,-8323,
-0.0049213804,-12383.151933567397,-398.3252053694971,-829,251.61949,-296,+898,-2326,-2732,+2829,-3476,-3763,+4139,+5990,-7339,
-0.017621292,14960.272719533714,821.7955679682832,2515,277.47845,-580,+2838,+3761,-3835,+6435,+6514,+6648,-6839,+7577,-8059,
-0.0017989798,-5264.053107756105,-438.11078024118194,-748,292.61325,+1387,-1535,-2249,+2802,-3541,+5724,-7209,-7757,-7801,-8189,
-0.035587724,20896.35008713252,1227.449509156937,2000,205.21382,+581,+810,+1584,+1700,+4910,-5503,-5697,-5743,+6910,-6987,
-0.055613678,36109.851554827066,1810.8966944060946,4419,193.7382,+157,-264,+266,-1378,+1912,+3851,+3929,+4712,+6628,-6642,
-0.0028171476,-1942.4451047703371,111.18783731058656,1232,234.82854,-336,-791,+1272,-1615,+1891,-2980,+3189,+6288,+6723,-8237,
-0.009742594,12687.294746158506,442.44869165475995,1655,270.20383,-220,-1439,+1522,-1532,+4852,-5140,+5286,-6214,+7249,+8175,
-0.0050652134,-15375.397208993129,-266.38755356162807,-1001,303.54886,-157,+1605,+1835,+1874,-3477,-4647,-6695,+7309,-7599,-8435,
-0.010161498,6532.263576676783,548.6659383358862,427,321.25766,+263,-338,+571,-622,-1124,+1900,+2271,-5361,+7538,-7632,
-0.0053746216,9294.4133255918,269.3366382808193,1208,298.16095,-1930,-3628,-3853,+4712,+5188,+6150,-6831,+7071,-7485,+8008,
-0.014748468,16669.864982127434,670.6304132795541,2000,270.545,+1450,+1639,-1640,-3012,-3847,+5036,+5062,+6939,-7558,+8238,
-0.011344099,-35810.320594448094,-2179.029601131101,-4564,315.67355,-315,-633,-853,-952,-1550,-2430,-4313,+6387,+7937,-8176,
-0.010424518,-35737.64229715472,-2154.298249165622,-5569,342.82297,-949,-1981,-3240,-5021,-6413,-6456,-7553,+7894,-8053,-8110,
-0.003035943,-8434.191394326564,-213.1091488223047,-935,277.81125,-528,-1159,-3712,+3906,-3970,-5711,+6087,+6679,+6955,-7693,
-0.018042082,9535.841012999696,673.1568735277212,1554,221.9897,+1140,-2096,-2303,-2428,+2518,+4079,-5055,-6858,+7417,+7891,
-0.030001963,24240.15252260818,854.0206266611058,4000,169.3643,-39,-1832,+2520,-4764,+4872,+5297,+5361,+5679,+5827,+6120,
-0.01411899,-38073.93991242091,-2268.434666719413,-5469,269.66476,-521,+1029,-1498,+2116,-2181,-3156,-4033,-6273,-7029,-7287,
-0.0032344365,-7245.594409012195,-205.656641007145,-927,224.01411,-136,+163,+1143,-2428,-3038,+3882,-3941,-4778,+5417,-7130,
-0.0110953385,7992.414195471266,491.8044559759426,1440,263.7273,+999,+2843,+3022,-4111,+4297,-4330,-4433,+5682,-6340,-7575,
-0.055736475,36959.67858711648,2118.1455367848343,5304,226.10985,+2544,-3242,+3673,-4254,+5235,+6335,+6392,-6662,+7045,+8323,
-0.009791447,1254.2465393737914,406.66966378875486,761,247.11444,+276,+704,+1833,-1962,-2869,-3623,-4465,+6831,+6985,-7798,
-0.005612141,-15805.10806866601,-233.2445144086948,-359,281.6235,+1670,+1886,-2384,-2956,+3126,-4185,-4594,-4846,-7592,+8115,
-0.033174884,36593.132546291876,1791.5807048818829,4029,321.31436,+466,+498,+525,+2600,-3152,-4528,+4893,-6118,+6807,+7294,
-0.0017285374,-5546.928615013637,-504.09759951280023,-2216,320.903,+1189,+1334,-2205,-3335,+4054,-4376,-4577,-6334,-7286,-8082,
-0.007889294,-23620.275619029446,-1199.1363688506556,-3717,299.39658,-1427,-2047,+2141,+2451,-2585,-3539,-3953,-6437,-7366,+7515,
-0.0064059733,2965.7792509689266,251.7478933635395,601,233.82121,+289,-505,-1491,-1866,+1940,+4281,+5894,-6079,-6797,+8188,
-0.06760126,52528.04979411806,2937.059870738828,6442,258.5004,+828,+2332,-3258,+5722,+5742,+6518,-6775,+7117,+7485,+7901,
-0.046833586,26095.77919441872,1879.6610728366293,6000,238.79506,+940,+2043,+3520,+4069,+5198,-5863,+6401,-6482,+7184,+7337,
-0.020375669,1153.8145609740268,669.483696265461,848,195.49304,-2970,+3035,-4069,+4744,+5150,-5362,-5691,+6045,-6376,+7876,
-0.014246911,9885.56942698201,536.8158408800592,1143,224.18565,+96,+2509,+2998,-3087,-4302,-4367,+5347,+6217,-6664,-8244,
-0.042326048,26884.293556337445,2010.2175001591104,5202,282.57812,+692,+1388,+3118,-4254,+4729,-4753,+4791,+6538,+7847,-8112,
-0.0052008303,-12572.585353382345,-1013.4719324173534,-2786,241.74188,-209,+997,-1155,-1812,-1967,+2894,+3075,-3742,-6780,-8114,
-0.0015891977,-4765.874173528409,74.09013421731999,336,299.89185,-286,+1673,-1791,+2236,+3034,-3155,-3894,+3920,-7088,+7419,
-0.05132504,37333.41979242963,1876.872609018719,4000,217.57484,-572,+1071,+1338,+2115,+2713,+2778,-3259,+4460,-6744,+7703,
-0.0029650147,745.9928668851528,138.39926190967586,891,277.7219,-542,+996,+2490,-4347,+4657,+5334,-6016,-6656,+7872,-8322,
-0.027113669,27892.492594775926,1354.8646471691316,4241,297.31088,-1206,+2618,-3212,-3967,+5352,+6137,+6985,+7454,+7785,+8400,
-0.0033195287,-8575.903236234719,-505.42873375272507,-1168,258.34702,+297,-2516,+4218,+5731,-5746,-6720,-6790,+6989,-7512,-7574,
-0.0016412244,2564.2408221188857,62.25145538837845,0,225.67567,-581,+676,+1553,+2067,+3457,-4211,-5431,-5943,+6257,-8004,
-0.0066990093,11489.164311146602,419.9116219293252,880,372.94992,-541,+3350,+3428,+3734,-4162,-5318,+7201,-7337,-7981,+8300,
-0.006564819,7374.998910666536,314.665425792054,2000,285.18686,-698,-996,-1796,+2869,+3293,+4139,+5439,-6302,+7155,+8039,
-0.03133194,14211.368336966543,1163.8875746495332,2743,221.01762,-359,+748,+2353,-2631,+3036,+3530,-3799,-3938,+5434,+6065,
-0.016136386,9166.210110559012,679.7493487201212,968,250.63731,+868,+1901,-2145,+3052,+5633,+6200,-6248,-6779,-6830,-7373,
-0.025523672,24644.859216425673,1024.702008865706,2521,238.86781,+504,+2557,-2834,+3695,+3777,+4435,-5304,-5591,+6148,-7709,
-0.021550054,22706.7449610423,966.9814374969557,2124,266.97647,+314,-1519,-1938,+2414,+5037,+6364,+6452,-6652,+7621,-8412,
-0.026147375,14766.351866746823,1081.4660186422502,2469,246.08662,+634,+1075,-1149,-1834,+2869,-3233,+3934,+4105,-4706,+7096,
-0.019034859,6496.9187079078165,640.8485661819503,957,200.31293,+53,-242,+929,-1210,-1476,+2533,-3508,-3831,+5020,+6940,
-0.009862676,-22981.07632167532,-726.9162605636479,-2000,233.01054,+919,-963,-1111,+3017,+3928,-3972,-4920,-6355,-6374,+6804,
-0.03421422,22667.13830642802,1279.14824431389,3273,222.4423,-553,+1209,-1923,+1945,+2124,-2549,-4114,+4231,+4843,+7015,
-0.0055408017,4625.025436751725,231.24916847649268,404,248.31947,-1201,+1486,+1845,-2214,-4581,+5442,-5537,+6867,+7167,-7860,
-0.024453714,16805.808521522657,1220.1779536603283,2874,296.8804,+556,+2603,-2695,-3155,+4797,+4978,+6220,-6296,+8222,-8286,
-0.008224068,8343.121521618446,431.3890495140528,1688,312.09412,-292,+375,+2825,+2992,-3013,-4653,+5655,-7280,-7522,+8037,
-0.013481785,-24986.51908873995,-1258.5182227702055,-2000,185.3354,-685,+837,-1531,-1584,+2233,+2707,-3074,-5069,-5154,+6131,
-0.005742947,-12138.936889890827,-671.025456496292,-1788,211.3712,-2219,+2335,-2679,-2769,-3557,+4378,-4411,+4549,-4849,+6922,
-0.0011399467,-4013.4030741808656,-481.3310692084604,-1813,352.06934,-1073,-1552,+4083,+4175,+4984,-4990,-5328,+6693,-7636,-7662,
-0.005590999,-17538.469083115455,-649.7171632771871,-825,313.69113,-1111,-4980,+5035,-5283,+5532,+6357,+6758,-7101,-7964,-8344,
-0.0021861405,-4189.779626267546,-519.6876697528016,-1218,191.6519,+241,-311,-1746,-1858,+5516,+6439,-6507,-6755,-7070,+7170,
0.0019534752,5664.285346000792,-108.36898334621475,-388,289.9594,+78,-802,-2356,-2431,+5184,+6040,-6962,-7426,+7569,-7703,
-0.0041206577,-10971.80899952855,-544.0098610832049,-972,266.26352,+168,-420,-566,-2579,-3504,-4469,+5675,+5833,-6493,+7950,
0.0013716354,2046.3627626999312,-37.337036548808214,0,149.19145,-2333,-3068,+4882,-5233,+5256,+5672,+5804,-6181,-6595,+6673,
-0.001446268,-2677.484073155222,-440.5958968455855,-132,185.13055,+566,-1171,-2923,+3480,-3507,-3863,-4262,-4744,+5769,+6456,
0.002333703,8476.999657784292,-97.0790508561031,90,247.50452,-265,-538,-2011,-2233,+6269,+6300,+6334,-6399,+7715,+8266,
-0.04041452,21006.13611865068,1646.352231922271,4000,242.37538,+367,+833,-2468,+2601,-2915,+3796,-3894,+4687,+6604,+8364,
-0.029643271,11336.223432480894,1025.2171866937576,2743,205.77516,+1842,-2629,-2643,-2939,+3861,+4089,-4990,+5091,+5350,+6755,
-0.021453556,12535.879527337822,1204.0947339739341,2677,333.937,-2182,-2907,+3244,+4343,+4639,-4967,-7655,+7707,+7829,+8317,
-0.0067386115,-19891.633133191346,-529.811364835852,-1346,295.1889,-102,-336,+949,+950,-2647,-5235,-6400,-6523,+8011,+8426,
-0.010321282,-23964.783581082476,-729.6434042091946,-2000,232.18806,+1243,-2309,-2561,+3140,+3299,-3657,+3885,-6071,-6371,-6424,
-0.026534308,24017.820373269522,1342.6378758404476,2910,301.06088,+7,+50,+962,-987,+1614,-2409,-6397,-7210,+7508,+7888,
-0.0080783535,-15076.253388035346,-1245.4274698779827,-3326,186.62532,-1094,-1441,-1505,-2652,+4805,+4986,-5118,-5936,-6902,+7093,
-0.010937,-26591.67070449424,-1599.838519439778,-3611,243.13496,-1682,-2207,-2912,+4971,-4973,-5094,+6585,-6651,+7178,-7320,
-0.008014457,7020.208983478813,405.49644027987,1172,301.0344,-52,-459,-1215,+2825,-4172,+4660,+5398,+5562,-7333,+7786,
-0.068190105,42820.70798753143,2879.435827051839,8000,251.24025,+3,+940,-1034,+1499,+2048,+3209,+3907,+4563,+5800,+7904,
-0.0022975511,-8338.920531581323,-247.55599521247163,-1416,362.9482,+868,-1003,+1167,-2220,+2535,-4388,-4917,-7214,-7332,+7934,
-0.0010912439,-3526.790411891816,-397.43895926548345,-558,323.1899,+145,+625,-945,-3470,-4133,+4267,-4953,-7037,-7427,+8182,
-0.024247622,11055.3945190674,848.8447267726507,2489,208.28706,+162,+407,-742,-1341,+1417,-1438,+2157,+3973,-4935,+4972,
-0.003562102,-6194.955081245426,-317.00304603299264,-1300,173.9129,-1189,-1521,+1564,-1639,+1735,+2025,-2946,-3658,+4531,-5506,
-0.019201076,17044.81788508493,736.441335898025,2000,228.20009,-256,-569,+590,+2505,+3062,+3328,+3341,+4518,-5906,-7322,
-0.01630687,-41595.121919260506,-2345.713256251314,-6177,255.07727,-460,-2395,-2759,+3615,-3646,-6347,-6560,-7195,-8000,-8073,
-0.01688571,-37100.215989579614,-2192.029919244171,-5157,219.71367,-3760,-5859,-6000,-6397,+6445,+6518,-6685,-7035,-7053,-8080,
-0.009727212,-29127.794450117904,-1681.8586749908982,-4340,299.4465,-847,-938,+1586,+4093,-4325,-4924,-6047,-6435,-7741,-8040,
-0.04513082,31628.867308107485,2267.4126752572397,6799,298.92383,+909,+1552,+2250,+2762,+3272,+4713,-6844,+7347,+7380,-7409,
-0.0033370974,-1900.3712995746062,142.2407005680367,154,253.60524,+1951,-1987,-4066,-4072,+4090,-5090,-5245,+7601,+7677,+7734,
-0.036164746,20081.449379268397,1597.3746386946389,4612,262.79953,+125,-753,+2245,+3101,+4309,-5075,-6572,+6743,+7135,+7941,
-0.05180208,31279.80339316388,1871.816247614365,4718,214.99046,+374,+1175,+1289,+4570,+4785,-4802,+5319,+5776,-7153,-7607,
-0.017162576,11765.784672439393,876.8353706636242,2251,303.97565,+192,-834,-2211,+3668,+3973,-4129,+4796,+6698,-7457,+7476,
-0.007943778,7865.183010455016,431.09588812022,1303,322.88657,-1345,+2270,+2467,+2773,-3571,-3766,+3945,-6806,-7294,+8069,
-0.002455919,-7235.111716106723,-456.6888710782418,-2191,294.59894,+2534,-2783,-2815,-2853,-5372,+6232,-7253,-7358,+7932,-8096,
-0.020546533,21345.321458444818,938.4202883382706,2000,271.7453,+483,-1795,+2358,-3205,+5585,+5737,+6074,-6811,-6978,+7751,
-0.06176749,46444.75513005762,2940.9016223510075,6239,283.28513,+641,+998,+1542,+2770,-3006,+5043,+6413,+6741,+7216,-8293,
-0.015508405,30600.775434049538,808.1043561702286,1985,310.02988,+203,-858,+1243,-3002,-3882,-5335,+5658,+6094,+7256,-7793,
-0.028227298,-47628.55896577438,-2038.8477468403983,-5416,168.73227,-882,+2030,-2482,-3896,-4448,-4476,+5030,-5499,-5872,-6491,
-0.009067287,15814.310961886793,443.23227335629025,977,290.84207,+38,-1172,-1355,-1893,+3283,+3895,+4692,+5470,-7698,-8283,
-0.006203874,-13456.918522033817,-1118.9905611098286,-2078,216.91154,-737,-2315,-3964,+4137,+4726,+4747,-4838,-5137,-5515,-6934,
-0.042435315,32538.862608129853,1920.3405686807916,4736,269.24896,+280,+869,-1841,+1963,+2930,+4951,-5185,+6730,-7621,+8194,
-0.062521234,49260.20593482674,3230.110917359118,8694,307.39236,+1440,+1759,+1965,+2795,+4302,+4405,+5969,+7495,-7993,+8122,
-0.03940364,43022.92474680291,2264.1422229917785,6000,341.87756,-164,+3554,+4200,+4987,+5352,+5751,+5976,+6816,+7479,-7945,
-0.017016945,-30936.951619996067,-1783.8917375553988,-4068,181.80084,-964,-1359,-2877,-3001,+3628,+5719,-5734,-5842,-6191,-7747,
0.003820257,6321.481423926755,-520.6855479128235,-1629,165.47267,+486,-556,-2135,-2529,-2720,-2873,+3290,+3334,-4411,+5633,
-0.005993079,1146.7941840554304,353.27165429964583,901,350.7212,-115,-833,-3458,-3883,+5040,+5410,+7213,-7732,+8111,+8374,
-0.0055458997,3935.3238206492747,280.9725077678708,746,301.4359,-752,+1304,-1435,-2653,+2841,+5749,-6996,+7193,-7634,+7902,
-0.0486258,36445.33237162731,1762.69506881297,4802,215.68187,+475,+2065,+2257,+2342,+3817,-4606,-4614,+5244,+5314,-7791,
-0.007642583,11463.54770032474,299.52587043889156,177,233.18327,-944,+1150,+1422,+2999,+3447,+4096,-6166,-6456,-6913,-6941,
-0.010867367,12449.01125648116,456.27769072091695,616,249.809,+168,+324,+2127,-2886,-3175,-3824,-4135,+4330,+5517,-7730,
-0.0048462613,-14223.172602642402,-902.4687480522889,-2000,293.48752,-219,-1286,-1799,-2152,+3969,-4874,-5454,+6309,+7258,+8234,
-0.031944755,29534.116191199388,1351.76550337853,4000,251.77058,+960,-1177,-1893,+2747,-3239,+3499,+5739,+6057,+7715,+7800,
-0.0043909973,-6399.727215021843,51.84713415195158,-1061,145.74654,+13,-153,+644,+831,+1935,-2174,-3118,-3396,-4176,-4308,
-0.027759315,20236.177575694117,1688.625521274765,2803,361.93265,+478,+1201,+1489,-2770,-2811,+3465,-4388,+7230,+7634,-7915,
-0.021824699,13258.11232884405,830.9423095424052,2520,226.53004,-803,-1351,+1460,-2067,+2670,+2705,+3550,+4823,-6238,+8083,
-0.028672718,16317.626206139985,860.14123296279,2406,178.48598,+217,-424,+1273,-2861,+2956,+3140,-4174,-4480,+5835,+5930,
-0.04102426,28050.675367837797,1486.9640395765248,4063,215.65668,+1750,+2592,-2700,+3020,-3328,-3537,+3862,+4811,+4992,+5118,
-0.0022363812,11906.947490689085,119.01187704992017,724,316.6268,+1547,-1980,-2716,-3101,-4658,+4900,+6261,+6597,-7237,+7330,
-0.007408505,-23186.92469135797,-840.7694683684708,-2000,312.9771,+218,-1367,-5370,-5592,+5958,-6730,-7062,-7665,+7726,+8343,
-0.04964891,39850.80302631202,2325.9059222233077,5287,278.73123,+10,+1537,-3709,+3772,+4670,+4777,-5085,+7013,+7803,-8083,
-0.010472461,9304.55254540984,421.9226776412987,1120,239.71065,+110,-975,-2732,-2909,+3968,+4251,+5372,+6331,-6996,-7313,
-0.077450685,45304.75054223905,2157.38350872569,6337,165.73158,+987,+1267,-1333,+1763,+4592,+4809,-4977,+6602,+6706,+6823,
-0.00029829194,-764.1140707103292,-384.2979802903958,-930,256.16318,-1483,-3124,-3303,-3421,-3453,+4526,+5498,+6275,-6645,+7963,
-0.00948074,-26944.056541646634,-866.7467015852338,-1741,284.1978,-1339,+2567,-2682,-4889,-5551,-6067,+6764,-6950,+7556,+8171,
-0.020965973,-40709.58673933352,-2204.4754384447638,-5832,194.1698,-2352,-2440,+2638,-3094,-4983,-5165,-5502,+6025,-6580,-8235,
-0.0061225956,-18198.216461733897,-823.3325800317624,-2713,297.23044,-491,-798,+1844,-2585,+3207,-5242,-5511,+6284,-6469,-7924,
-0.005427757,-14651.693012760856,-576.0324052199626,-1993,269.94012,+1039,-1866,-2767,-2805,+2939,+4132,-4441,-6462,-6644,-8354,
-0.02872017,10616.510831513857,896.6657161916429,3029,185.75768,-30,-514,+951,+3250,+3963,-4021,-4215,+5279,+6724,+7087,
-0.005805128,-13437.488086010071,-607.8591353750238,-1289,231.47618,-1140,+1493,-1684,-3046,+3558,+3832,-4365,-4719,-5576,+6936,
-0.0038747832,-9567.950681473785,-532.2981954028033,-1405,246.92867,-301,+2215,-2313,-2448,+2659,-3195,-4430,-4755,+7090,+7985,
-0.01946795,14674.751782805648,1174.4819558454794,2640,358.94617,+1480,+1772,-2069,+2255,+4156,+5246,-5676,-6315,+7633,-7938,
-0.00031838106,-985.9386036035246,-322.1330301397665,-1255,309.67252,-1624,+2510,-2646,+2948,-3175,+3828,-4292,+5645,-6523,-8144,
-0.0014997871,4603.308076362365,91.9946938756166,-810,364.95255,+826,-2097,-2948,+4426,-5307,-6991,+7817,+7896,-7969,-7990,
-0.014354919,2706.593610253064,593.1239723937307,1014,245.83739,+1377,+1402,-1478,-2779,-2829,-4329,+6735,+7673,-8095,+8348,
-0.04865524,35172.466375063974,2398.64395310724,5010,293.31845,+382,+548,-2243,+2294,+3095,+5165,-5520,-6457,+7268,+8335,
-0.012701901,-37662.46481743254,-2180.8051637978133,-5304,296.51047,-121,-589,-655,+1462,-3892,-4140,+4603,-4720,-8109,-8373,
-0.00042474194,-1612.9590572355548,-577.3234301208067,-1103,379.75037,-1032,+1797,-2725,-2793,+2891,-3206,+3772,-3917,-6781,+8255,
-0.00803166,8896.548193072009,310.67641238031155,539,230.14748,-141,-1001,-1314,+1534,+1966,+3710,-5365,+7093,+7434,-8239,
0.00031013307,864.7982656786479,-149.7023546128803,-785,278.8475,+279,-1538,+3249,-5594,+5653,-5672,-6145,-7370,+8291,-8375,
-0.00045978645,355.6088918308841,20.22191701265232,0,261.6793,-237,+2314,-4207,-4880,-5608,+6613,+6821,+6960,-7020,+7442,
-0.021872612,10076.477605548447,928.7911181346936,2327,252.65077,-430,+460,-728,-1210,+1781,+3354,+3567,-5237,+7060,-7791,
-0.04464423,35417.33588423857,1969.7702039945218,4573,262.5146,+375,+1123,-2870,-3069,+3532,+5576,+6046,+6062,-8231,+8307,
-0.03679982,41541.884952624925,1843.1439935882,4934,298.00037,-882,+2950,+2959,+3677,+4561,+5544,+7122,-7188,-7264,+7930,
-0.0005945444,-1389.7508865865807,-449.6694193936705,-1840,233.75055,-413,+1279,-1483,-1757,-2243,+3895,-4443,-6402,+6512,-7986,
-0.01696264,-50540.708581785744,-3421.9956244858467,-8141,297.95306,-366,-1742,-2134,-3084,-3543,-5240,-7065,-7520,-7739,-7915,
-0.00992941,-1124.8637456389156,438.47683660997296,1081,262.74014,+616,+898,-1716,-2458,+2737,+3289,-4673,-4703,+8112,-8281,
-0.0057109194,-13224.258677682443,-1125.7986348323986,-2925,231.56093,+602,-709,-825,-1602,-1773,-3753,-4100,+5105,+6476,-7028,
-0.0056502675,-698.0647599174969,275.74512945925375,853,290.3635,+1134,-3307,+3469,-3805,-4796,-6184,+6976,+7182,+7755,-8073,
-0.0100270575,-28369.0283730177,-1210.9192941744388,-3477,282.92477,-380,-2418,+2459,-3646,-4330,+5784,-6389,-6902,+7182,-7960,
-0.0057614082,-5997.507905502858,248.67674436507048,709,256.8087,+1838,+2564,+2726,+3293,-3422,-3641,-3706,+6144,-6819,-8140,
-0.07091568,30470.212217662807,2571.788742603358,5487,215.77258,+898,+1775,+2357,+2375,+3140,-3651,+6241,-6376,-6605,+6875,
-0.000200018,-540.9948816922875,-402.99933614044147,-910,270.4731,+1098,-2076,-2212,-3965,-4802,-5005,+5393,+5581,-7787,-8206,
-0.00916652,-27111.219236551337,-1516.303868917611,-3132,295.76346,-1119,+1240,-2753,+2957,+3556,-4780,-6645,-6842,-7753,-8006,
-0.0063681053,-12535.317687236136,-1033.9426608202502,-2806,196.84532,-84,-363,-1355,-1522,+1535,-2481,+4116,+5208,-5763,-6525,
-0.010795128,3942.9246034814228,402.32647188472595,1701,221.7451,-203,-804,+3251,-3252,+6197,+6334,-6459,+7043,-7197,+8062,
-0.004396563,-12909.125573275225,-534.8669811541163,-2049,293.6186,-1561,-1813,+3564,-3649,-4134,-5121,-6791,+7556,-8056,+8198,
-0.022156972,28232.97376957575,1495.5553820436073,5207,401.60147,-733,-1483,+2128,+3266,+3420,-7235,+7305,+7458,+8094,+8254,
-0.032338023,8815.367840786486,1610.178259515184,4069,296.25363,+185,+188,+723,-1683,+2515,+4202,-4755,-6267,+7550,+7939,
0.0016669185,5499.094524990321,-160.30885286063992,-1098,329.89584,+2553,+3330,-3477,-6402,-6780,+6881,-6984,-7406,-8082,+8342,
-0.011820264,-182.13446459008674,494.0207421148522,614,248.66875,+385,+464,+1403,+1594,+1865,-4228,-4382,-5820,-6086,-7658,
-0.0019768095,-4428.170648334895,-142.31388970851148,-1202,224.00592,-523,+838,-1965,+2930,+5712,-5933,+6048,-6150,-6307,-7815,
0.00089225336,1897.9586489826222,-239.81898675735457,464,212.71521,-5,-90,+116,-117,+428,-2608,+3377,-4618,+4907,+7332,
-0.003309528,-7607.107530024817,-485.41813260661627,-753,229.85474,+280,-845,+1664,-2184,-2535,+3137,-4405,+5298,-6817,-7566,
