score,depth,netChgRoad,netChgBus,netChgRail,savedMinsRoad,savedMinsBus,savedMinsRail,deltaLkRoad,railNetworkKM,LBar,gameState0,gameState1,gameState2,gameState3,gameState4,gameState5,gameState6,gameState7,gameState8,gameState9
-344.2615,10,0,0,941011,0,0,12880157,-938098.04702668,2724.9578,222.85469,5154,5512,   5512,5154,   4004,3204,   3204,4004,   2331,7897,   7897,2331,   3680,1392,   1392,3680,   5,993,   993,5,   
-345.29416,10,0,0,1074286,0,0,15071578,-688957.0892050557,1995.2758,251.27103,1586,7525,   7525,1586,   4841,3406,   3406,4841,   2967,7188,   7188,2967,   5649,5909,   5909,5649,   2873,7665,   7665,2873,   
-604.6388,10,0,0,1073852,0,0,13385208,-1256069.754394097,2077.3887,210.30931,470,5018,   5018,470,   5596,2050,   2050,5596,   5274,3975,   3975,5274,   2247,5471,   5471,2247,   2853,720,   720,2853,   
-630.5477,10,0,0,681256,0,0,19924340,-1411145.1780798736,2237.9673,322.131,8025,7528,   7528,8025,   5704,7035,   7035,5704,   8366,6768,   6768,8366,   3055,5040,   5040,3055,   2401,1373,   1373,2401,   
-514.7112,10,0,0,1468478,0,0,15388889,-1294761.8997085136,2515.5115,230.06497,225,5469,   5469,225,   8340,246,   246,8340,   2686,5844,   5844,2686,   4610,1004,   1004,4610,   208,6233,   6233,208,   
-523.05597,10,0,0,1190685,0,0,15846381,-1414538.0992766754,2704.3723,221.00708,3794,3817,   3817,3794,   6724,520,   520,6724,   5126,136,   136,5126,   8352,1953,   1953,8352,   6366,6791,   6791,6366,   
-471.68152,10,0,0,840951,0,0,10740920,-1360505.353054645,2884.3728,269.60498,5650,6645,   6645,5650,   6974,7721,   7721,6974,   1403,2494,   2494,1403,   1820,6241,   6241,1820,   3476,4635,   4635,3476,   
-439.35294,10,0,0,1811365,0,0,18536686,-1200505.649535463,2732.4402,317.4737,4133,609,   609,4133,   3507,1499,   1499,3507,   7439,3437,   3437,7439,   5113,5349,   5349,5113,   7800,7865,   7865,7800,   
-562.88586,10,0,0,1323346,0,0,14205545,-1601890.4606051582,2845.8533,294.5687,7801,1242,   1242,7801,   5262,5056,   5056,5262,   5361,4208,   4208,5361,   803,5183,   5183,803,   1908,8229,   8229,1908,   
-474.7932,10,0,0,1358309,0,0,39046504,-1419410.6153813368,2989.5344,277.5856,6851,1101,   1101,6851,   7109,4045,   4045,7109,   4159,2016,   2016,4159,   6930,619,   619,6930,   7278,192,   192,7278,   
-699.48236,10,0,0,514970,0,0,6853476,-1337397.6982993127,1911.9822,188.19073,4023,6804,   6804,4023,   5964,4009,   4009,5964,   2100,3185,   3185,2100,   310,5224,   5224,310,   1516,1689,   1689,1516,   
-479.78293,10,0,0,592121,0,0,6193134.5,-1287511.804969249,2683.5298,240.13991,3459,3003,   3003,3459,   2589,6936,   6936,2589,   7426,4408,   4408,7426,   1382,1918,   1918,1382,   2359,5631,   5631,2359,   
-602.30695,10,0,0,1994209,0,0,20462542,-1209241.7997088782,2007.6836,226.12578,1690,5072,   5072,1690,   4333,3682,   3682,4333,   6219,3032,   3032,6219,   1935,7897,   7897,1935,   5776,5422,   5422,5776,   
